Fecha;Ciclo;Operador_Red;Comercializador;Nivel_Tension;Tipo_Red;Comb_NT;Dueno_Red;G;T;D;Cv;PR;R;CU
2014-05-01;201405;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;179,32;19,31;17,44;45,92;4,13;5,7;271,83
2014-06-01;201406;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;164,57;20,97;150,4;46,17;29,65;5,38;417,14
2014-06-01;201406;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;167,1;20,06;95,86;46,17;6,9;5,42;341,51
2014-06-01;201406;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;167,1;20,06;42,32;46,17;5,86;5,42;286,92
2014-06-01;201406;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;167,1;20,06;16,72;46,17;3,77;5,42;259,24
2014-07-01;201407;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;150,14;20,06;145,24;46,35;27,27;4,89;393,96
2014-07-01;201407;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;151,98;19,24;93,3;46,35;6,4;4,65;321,93
2014-07-01;201407;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;151,98;19,24;41,41;46,35;5,45;4,65;269,09
2014-07-01;201407;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;151,98;19,24;17,66;46,35;3,54;4,65;243,43
2014-08-01;201408;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;143,35;20,72;142,33;46,48;26,77;6,97;386,61
2014-08-01;201408;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;143,4;19,93;91,0;46,48;6,55;6,73;314,08
2014-08-01;201408;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;143,4;19,93;41,33;46,48;5,63;6,73;263,5
2014-08-01;201408;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;143,4;19,93;16,65;46,48;3,8;6,73;236,99
2014-09-01;201409;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;144,51;20,31;147,04;46,53;27,17;3,84;389,39
2014-09-01;201409;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;144,93;19,49;93,13;46,53;6,84;3,35;314,27
2014-09-01;201409;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;144,93;19,49;42,19;46,53;5,92;3,35;262,41
2014-09-01;201409;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;144,93;19,49;17,24;46,53;4,07;3,35;235,6
2014-10-01;201410;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;144,22;21,96;150,33;46,59;27,32;5,14;395,56
2014-10-01;201410;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;144,47;21,06;95,82;46,59;6,77;4,71;319,43
2014-10-01;201410;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;144,47;21,06;42,19;46,59;5,84;4,71;264,87
2014-10-01;201410;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;144,47;21,06;17,28;46,59;3,98;4,71;238,09
2014-11-01;201411;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;144,79;21,33;147,33;46,66;26,9;5,86;392,87
2014-11-01;201411;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;145,4;20,45;94,41;46,66;6,37;5,52;318,81
2014-11-01;201411;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;145,4;20,45;41,6;46,66;5,44;5,52;265,08
2014-11-01;201411;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;145,4;20,45;17,13;46,66;3,59;5,52;238,75
2014-12-01;201412;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;143,77;21,45;143,83;46,71;26,78;2,42;384,96
2014-12-01;201412;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;143,9;20,58;93,13;46,71;6,4;2,5;313,23
2014-12-01;201412;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;143,9;20,58;42,71;46,71;5,48;2,5;261,89
2014-12-01;201412;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;143,9;20,58;18,14;46,71;3,64;2,5;235,47
2015-01-01;201501;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;147,74;22,51;147,51;46,27;28,0;3,13;395,17
2015-01-01;201501;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;147,98;21,61;95,95;46,27;7,04;3,31;322,16
2015-01-01;201501;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;147,98;21,61;43,78;46,27;6,09;3,31;269,05
2015-01-01;201501;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;147,98;21,61;17,71;46,27;4,18;3,31;241,06
2015-02-01;201502;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;148,17;22,19;155,28;46,06;27,32;0,22;399,24
2015-02-01;201502;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;148,33;21,26;96,05;46,06;6,51;0,23;318,43
2015-02-01;201502;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;148,33;21,26;44,19;46,06;5,57;0,23;265,63
2015-02-01;201502;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;148,33;21,26;17,92;46,06;3,67;0,23;237,46
2015-03-01;201503;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;146,72;24,15;161,77;46,54;27,47;0,74;407,38
2015-03-01;201503;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;146,56;23,24;99,9;46,54;6,54;0,89;323,66
2015-03-01;201503;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;146,56;23,24;43,27;46,54;5,59;0,89;266,08
2015-03-01;201503;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;146,56;23,24;18,83;46,54;3,69;0,89;239,74
2015-04-01;201504;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;156,09;23,9;156,97;46,83;29,42;3,98;417,19
2015-04-01;201504;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;156,22;23,01;94,9;46,83;7,27;4,05;332,28
2015-04-01;201504;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;156,22;23,01;43,19;46,83;6,27;4,05;279,56
2015-04-01;201504;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;156,22;23,01;17,54;46,83;4,26;4,05;251,9
2015-05-01;201505;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;148,62;21,69;155,05;47,03;27,37;5,27;405,03
2015-05-01;201505;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;148,07;20,77;98,34;47,03;6,47;5,53;326,2
2015-05-01;201505;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;148,07;20,77;45,18;47,03;5,52;5,53;272,1
2015-05-01;201505;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;148,07;20,77;18,29;47,03;3,64;5,53;243,32
2015-06-01;201506;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;149,41;23,02;157,51;47,17;27,54;4,38;409,02
2015-06-01;201506;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;150,69;22,02;99,42;47,17;6,51;4,38;330,19
2015-06-01;201506;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;150,69;22,02;44,27;47,17;5,55;4,38;274,07
2015-06-01;201506;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;150,69;22,02;17,26;47,17;3,62;4,38;245,14
2015-07-01;201507;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;147,26;22,11;155,91;47,2;27,03;9,99;409,5
2015-07-01;201507;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;147,6;21,32;96,17;47,2;6,4;9,95;328,63
2015-07-01;201507;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;147,6;21,32;42,53;47,2;5,46;9,95;274,05
2015-07-01;201507;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;147,6;21,32;18,33;47,2;3,57;9,95;247,96
2015-08-01;201508;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;151,22;23,73;155,47;47,29;28,2;6,82;412,73
2015-08-01;201508;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;151,77;22,9;94,87;47,29;6,79;7,0;330,61
2015-08-01;201508;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;151,77;22,9;42,69;47,29;5,82;7,0;277,47
2015-08-01;201508;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;151,77;22,9;17,44;47,29;3,86;7,0;250,25
2015-09-01;201509;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;151,43;22,87;157,59;47,5;28,76;9,15;417,29
2015-09-01;201509;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;151,9;22,02;98,51;47,5;7,38;9,51;336,81
2015-09-01;201509;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;151,9;22,02;44,19;47,5;6,4;9,51;281,52
2015-09-01;201509;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;151,9;22,02;17,86;47,5;4,44;9,51;253,22
2015-10-01;201510;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;162,39;23,31;163,88;47,87;27,31;5,65;430,41
2015-10-01;201510;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;164,17;22,44;101,69;47,87;5,05;5,72;346,94
2015-10-01;201510;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;164,17;22,44;45,21;47,87;4,03;5,72;289,45
2015-10-01;201510;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;164,17;22,44;17,82;47,87;1,99;5,72;260,01
2015-11-01;201511;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;163,99;22,72;168,11;48,16;29,64;11,88;444,49
2015-11-01;201511;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;166,19;21,9;103,81;48,16;6,86;12,4;359,32
2015-11-01;201511;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;166,19;21,9;45,21;48,16;5,81;12,4;299,67
2015-11-01;201511;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;166,19;21,9;17,41;48,16;3,71;12,4;269,78
2015-12-01;201512;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;161,84;25,23;160,28;48,43;29,5;2,84;428,11
2015-12-01;201512;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;163,95;24,16;99,14;48,43;6,66;2,64;344,99
2015-12-01;201512;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;163,95;24,16;44,27;48,43;5,62;2,64;289,07
2015-12-01;201512;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;163,95;24,16;18,93;48,43;3,53;2,64;261,64
2016-01-01;201601;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;180,22;29,38;159,24;48,53;33,14;10,52;461,04
2016-01-01;201601;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;181,97;28,09;98,87;48,53;7,6;10,77;375,84
2016-01-01;201601;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;181,97;28,09;44,44;48,53;6,43;10,77;320,24
2016-01-01;201601;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;181,97;28,09;17,98;35,97;4,09;10,77;278,89
2016-02-01;201602;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;198,6;26,92;168,9;48,59;39,38;10,83;493,21
2016-02-01;201602;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;198,8;25,96;106,15;48,59;11,33;10,65;401,48
2016-02-01;201602;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;198,8;25,96;46,97;48,59;10,05;10,65;341,02
2016-02-01;201602;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;198,8;25,96;18,82;48,59;7,48;10,65;310,29
2016-03-01;201603;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;212,45;29,34;172,77;49,37;38,32;11,37;513,61
2016-03-01;201603;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;212,68;28,42;106,92;49,37;8,85;11,61;417,85
2016-03-01;201603;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;212,68;28,42;47,32;49,37;7,51;11,61;356,91
2016-03-01;201603;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;212,68;28,42;19,51;49,37;4,83;11,61;326,41
2016-04-01;201604;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;208,64;27,17;174,34;49,82;37,88;8,66;506,51
2016-04-01;201604;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;209,14;26,25;106,49;49,82;9,1;8,51;409,3
2016-04-01;201604;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;209,14;26,25;48,17;49,82;7,78;8,51;349,66
2016-04-01;201604;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;209,14;26,25;19,46;49,82;5,15;8,51;318,33
2016-06-01;201606;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;159,6;28,26;166,17;50,31;28,45;17,11;449,89
2016-06-01;201606;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;158,25;27,16;104,72;50,31;5,64;17,4;363,47
2016-06-01;201606;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;158,25;27,16;46,86;50,31;4,62;17,4;304,59
2016-06-01;201606;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;158,25;27,16;19,63;50,31;2,57;17,4;275,32
2016-07-01;201607;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;165,66;26,01;172,59;38,52;31,71;15,23;449,71
2016-07-01;201607;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;164,37;25,03;107,08;38,52;8,18;16,29;359,46
2016-07-01;201607;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;164,37;25,03;47,79;38,52;7,11;16,29;299,11
2016-07-01;201607;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;164,37;25,03;20,46;38,52;4,97;16,29;269,64
2016-08-01;201608;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;160,1;28,94;176,86;39,05;30,66;19,02;454,63
2016-08-01;201608;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;159,35;27,9;108,64;39,05;7,49;19,72;362,15
2016-08-01;201608;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;159,35;27,9;49,22;39,05;6,44;19,72;301,68
2016-08-01;201608;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;159,35;27,9;20,87;39,05;4,34;19,72;271,23
2016-09-01;201609;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;170,51;28,29;172,74;39,09;31,41;17,63;459,68
2016-09-01;201609;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;169,04;27,28;107,42;39,09;7,1;18,5;368,44
2016-09-01;201609;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;169,04;27,28;49,75;39,09;6,01;18,5;309,68
2016-09-01;201609;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;169,04;27,28;19,25;39,09;3,82;18,5;277,0
2016-10-01;201610;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;162,52;25,73;171,87;39,15;30,78;21,26;451,31
2016-10-01;201610;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;160,57;24,74;108,46;39,15;7,54;22,72;363,18
2016-10-01;201610;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;160,57;24,74;49,01;39,15;6,5;22,72;302,7
2016-10-01;201610;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;160,57;24,74;19,2;39,15;4,42;22,72;270,8
2016-11-01;201611;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;167,82;27,95;177,64;38,86;31,03;18,55;461,85
2016-11-01;201611;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;166,01;26,77;110,82;38,86;6,99;19,57;369,01
2016-11-01;201611;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;166,01;26,77;47,72;38,86;5,92;19,57;304,83
2016-11-01;201611;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;166,01;26,77;19,74;38,86;3,77;19,57;274,72
2016-12-01;201612;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;165,38;30,81;177,09;38,93;31,27;28,37;471,84
2016-12-01;201612;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;164,22;29,52;109,43;38,93;7,09;29,01;378,2
2016-12-01;201612;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;164,22;29,52;48,31;38,93;6,01;29,01;316,0
2016-12-01;201612;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;164,22;29,52;20,49;38,93;3,85;29,01;286,02
2017-01-01;201701;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;149,83;29,56;173,01;39,58;28,7;26,49;447,16
2017-01-01;201701;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;148,94;28,47;108,64;39,58;6,63;27,3;359,56
2017-01-01;201701;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;148,94;28,47;50,34;39,58;5,64;27,3;300,27
2017-01-01;201701;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;148,94;28,47;20,16;39,58;3,66;27,3;268,11
2017-02-01;201702;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;164,39;30,51;172,65;39,22;31,32;17,78;455,88
2017-02-01;201702;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;163,24;29,34;109,46;39,22;7,38;18,63;367,27
2017-02-01;201702;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;163,24;29,34;49,87;39,22;6,3;18,63;306,6
2017-02-01;201702;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;163,24;29,34;20,66;39,22;4,15;18,63;275,24
2017-03-01;201703;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;171,15;31,92;174,69;40,19;32,91;26,66;477,51
2017-03-01;201703;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;169,76;30,83;108,89;40,19;7,89;27,66;385,23
2017-03-01;201703;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;169,76;30,83;48,6;40,19;6,77;27,66;323,81
2017-03-01;201703;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;169,76;30,83;21,61;40,19;4,52;27,66;294,58
2017-04-01;201704;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;164,21;31,16;175,35;41,31;31,35;20,0;463,38
2017-04-01;201704;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;163,09;30,1;108,76;41,31;7,37;20,67;371,3
2017-04-01;201704;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;163,09;30,1;49,23;41,31;6,3;20,67;310,69
2017-04-01;201704;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;163,09;30,1;19,75;41,31;4,14;20,67;279,05
2017-05-01;201705;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;160,83;24,48;173,17;39,62;29,97;25,67;453,75
2017-05-01;201705;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;159,98;23,63;109,39;39,62;7,16;26,29;366,08
2017-05-01;201705;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;159,98;23,63;50,17;39,62;6,14;26,29;305,83
2017-05-01;201705;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;159,98;23,63;20,78;39,62;4,08;26,29;274,39
2017-06-01;201706;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;158,27;21,26;173,42;40,48;29,01;24,58;447,03
2017-06-01;201706;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;157,97;20,48;108,99;40,48;7,01;24,48;359,4
2017-06-01;201706;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;157,97;20,48;49,58;40,48;6,01;24,48;299,0
2017-06-01;201706;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;157,97;20,48;19,73;40,48;4,01;24,48;267,15
2017-07-01;201707;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;165,29;29,11;176,99;40,48;31,51;25,43;468,82
2017-07-01;201707;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;164,68;27,95;108,09;40,48;7,62;25,82;374,64
2017-07-01;201707;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;164,68;27,95;48,36;40,48;6,54;25,82;313,82
2017-07-01;201707;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;164,68;27,95;21,08;40,48;4,38;25,82;284,39
2017-08-01;201708;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;163,5;32,91;176,61;40,56;31,75;27,75;473,08
2017-08-01;201708;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;162,85;31,77;108,53;40,56;7,55;28,27;379,53
2017-08-01;201708;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;162,85;31,77;48,86;40,56;6,47;28,27;318,78
2017-08-01;201708;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;162,85;31,77;20,36;40,56;4,29;28,27;288,1
2017-09-01;201709;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;164,92;26,37;174,29;40,83;30,95;24,9;462,25
2017-09-01;201709;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;164,27;25,43;110,07;40,83;7,4;25,38;373,38
2017-09-01;201709;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;164,27;25,43;50,36;40,83;6,34;25,38;312,61
2017-09-01;201709;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;164,27;25,43;20,22;40,83;4,22;25,38;280,34
2017-10-01;201710;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;169,53;30,06;175,99;40,55;32,06;21,23;469,42
2017-10-01;201710;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;169,06;28,92;110,25;40,55;7,51;21,42;377,71
2017-10-01;201710;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;169,06;28,92;49,9;40,55;6,41;21,42;316,26
2017-10-01;201710;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;169,06;28,92;20,55;40,55;4,2;21,42;284,69
2017-11-01;201711;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;169,53;30,06;175,99;40,55;32,06;21,23;469,42
2017-11-01;201711;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;169,85;29,27;108,16;40,42;7,82;21,1;376,63
2017-11-01;201711;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;169,85;29,27;48,31;40,42;6,71;21,1;315,66
2017-11-01;201711;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;169,85;29,27;19,97;40,42;4,47;21,1;285,09
2017-12-01;201712;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;168,0;29,69;176,09;40,91;31,62;24,29;470,6
2017-12-01;201712;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;167,45;28,56;107,25;40,91;7,37;24,98;376,52
2017-12-01;201712;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;167,45;28,56;48,3;40,91;6,28;24,98;316,48
2017-12-01;201712;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;167,45;28,56;20,9;40,91;4,09;24,98;286,89
2018-01-01;201801;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;161,67;30,85;173,55;40,92;30,97;29,62;467,58
2018-01-01;201801;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;161,38;29,66;111,48;40,92;7,38;30,21;381,04
2018-01-01;201801;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;161,38;29,66;49,85;40,92;6,32;30,21;318,34
2018-01-01;201801;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;161,38;29,66;20,73;40,92;4,18;30,21;287,08
2018-02-01;201802;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;170,99;29,98;179,36;41,28;32,46;20,39;474,47
2018-02-01;201802;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;170,13;28,92;113,5;41,28;7,81;20,79;382,43
2018-02-01;201802;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;170,13;28,92;50,82;41,28;6,69;20,79;318,64
2018-02-01;201802;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;170,13;28,92;21,07;41,28;4,46;20,79;286,66
2018-03-01;201803;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;170,01;32,01;182,29;43,14;32,85;32,29;492,59
2018-03-01;201803;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;169,12;30,96;110,86;43,14;8,07;32,94;395,1
2018-03-01;201803;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;169,12;30,96;50,58;43,14;6,95;32,94;333,7
2018-03-01;201803;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;169,12;30,96;22,14;43,14;4,7;32,94;303,01
2018-04-01;201804;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;177,29;31,81;177,09;42,48;33,58;24,13;486,38
2018-04-01;201804;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;176,61;30,75;109,16;42,48;8,03;24,37;391,4
2018-04-01;201804;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;176,61;30,75;50,22;42,48;6,87;24,37;331,31
2018-04-01;201804;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;176,61;30,75;20,49;42,48;4,55;24,37;299,26
2018-05-01;201805;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;168,55;27,08;176,21;43,8;31,27;26,11;473,02
2018-05-01;201805;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;167,22;26,15;112,62;43,8;7,3;26,55;383,64
2018-05-01;201805;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;167,22;26,15;51,07;43,8;6,22;26,55;321,02
2018-05-01;201805;EPM;EPM;4;Fuera de Punta;Nivel 4;100% OPERADOR;167,22;26,15;21,14;43,8;4,06;26,55;288,92
2018-06-01;201806;EPM;EPM;1;Monomia;Propiedad OR;100% OPERADOR;167,56;30,14;180,61;42,28;31,34;35,02;486,95
2018-06-01;201806;EPM;EPM;2;Fuera de Punta;Nivel 2;100% OPERADOR;165,98;29,0;113,49;42,28;7,14;35,77;393,65
2018-06-01;201806;EPM;EPM;3;Fuera de Punta;Nivel 3;100% OPERADOR;165,98;29,0;51,24;42,28;6,05;35,77;330,32
